Date,timestamp,open,high,low,close,volume,Signal,quote_av,trades,tb_base_av,tb_quote_av
2023/8/10,2023-08-10 14:00:00+00:00,29680.1,29738,29400,29495.76,2863.79655,80138.86501,84668864.35,61427,1323.61176,39139995.45
2023/8/10,2023-08-10 15:00:00+00:00,29495.76,29531.25,29435.75,29466,1209.79208,78648.86768,35668969.69,27965,476.32922,14043476.27
2023/8/10,2023-08-10 16:00:00+00:00,29465.99,29478.07,29385,29431.15,1193.71579,77614.05476,35138928.43,28937,548.82438,16155244.6
2023/8/10,2023-08-10 17:00:00+00:00,29431.16,29462,29320.2,29412.75,1235.05754,75775.2387,36319983.72,30853,539.55798,15868382.05
2023/8/10,2023-08-10 18:00:00+00:00,29412.74,29475.24,29396.76,29436,751.09899,74214.04003,22107382.18,18806,364.5688,10730836.52
2023/8/10,2023-08-10 19:00:00+00:00,29436,29449.99,29384.89,29444.52,497.55592,73511.67491,14639030.01,16411,212.46488,6250741.052
2023/8/10,2023-08-10 20:00:00+00:00,29444.52,29488.29,29422.71,29453.45,603.64432,72910.20872,17784335.11,16294,284.20868,8373107.666
2023/8/10,2023-08-10 21:00:00+00:00,29453.44,29471.3,29449.47,29466.07,329.84603,72879.06634,9716863.705,11701,164.79743,4854722.911
2023/8/10,2023-08-10 22:00:00+00:00,29466.06,29481.89,29446.72,29465.01,416.1839,72277.49543,12262209.83,11446,186.30018,5489183.814
2023/8/10,2023-08-10 23:00:00+00:00,29465.01,29469,29450,29455.75,258.69322,72190.39562,7620496.688,8563,98.21262,2893026.399
2023/8/11,2023-08-11 00:00:00+00:00,29455.76,29498.17,29450,29481.66,416.67054,72027.68716,12282854.33,12198,164.83759,4858511.402
2023/8/11,2023-08-11 01:00:00+00:00,29481.65,29491.28,29440.11,29450.01,666.63376,71325.66687,19638055.39,12397,250.8744,7390758.035
2023/8/11,2023-08-11 02:00:00+00:00,29450,29450.01,29352.47,29373.02,785.01044,71294.50151,23084318.19,16544,332.14899,9766449.574
2023/8/11,2023-08-11 03:00:00+00:00,29373.01,29433,29355.23,29412,1030.90003,71737.6,30311965.54,14872,503.06738,14791353.89
2023/8/11,2023-08-11 04:00:00+00:00,29412,29432,29407.23,29416.82,602.53796,70580.12545,17724764.65,11451,268.12033,7886998.852
2023/8/11,2023-08-11 05:00:00+00:00,29416.81,29461.58,29380.04,29461.57,685.1581,69763.28411,20156539.32,12933,427.98477,12592044.21
2023/8/11,2023-08-11 06:00:00+00:00,29461.57,29473.73,29430,29462.01,1012.18731,68970.80607,29805683.12,15491,513.99718,15134726.34
2023/8/11,2023-08-11 07:00:00+00:00,29462,29490,29417.27,29417.28,1051.78085,69093.57101,30972041.34,16359,459.60415,13535403.24
2023/8/11,2023-08-11 08:00:00+00:00,29417.28,29452.33,29406.91,29413.22,1153.94144,69785.58495,33960902.13,16690,521.35661,15343802.28
2023/8/11,2023-08-11 09:00:00+00:00,29413.22,29415.59,29382,29386.42,868.29092,69601.67934,25528481.77,16371,301.20885,8855701.225
2023/8/11,2023-08-11 10:00:00+00:00,29386.42,29427.47,29350,29393.28,1059.1535,69408.4235,31135225.88,17927,483.19416,14203956.09
2023/8/11,2023-08-11 11:00:00+00:00,29393.27,29447.14,29393.27,29445.96,728.2919,67996.86712,21422031.34,15289,397.42499,11690186.87
2023/8/11,2023-08-11 12:00:00+00:00,29445.96,29460,29397.5,29425.99,1240.79314,66889.4921,36526719.11,22482,585.93169,17248762.74
2023/8/11,2023-08-11 13:00:00+00:00,29425.99,29472.84,29419.64,29470.71,728.61204,67419.17567,21456572.97,20913,367.46432,10821030.73
2023/8/11,2023-08-11 14:00:00+00:00,29470.71,29564.52,29464.78,29495.44,2151.71559,67960.38155,63509420.19,42047,1153.36998,34040304.68
2023/8/11,2023-08-11 15:00:00+00:00,29495.44,29524.89,29354,29395.89,1742.12203,69635.83236,51226894.85,39846,802.14739,23584438.36
2023/8/11,2023-08-11 16:00:00+00:00,29395.9,29431.03,29252.45,29361.77,1938.53751,66768.62867,56888999.31,38138,976.06873,28644276.06
2023/8/11,2023-08-11 17:00:00+00:00,29361.77,29397.36,29323,29340.4,621.02805,66000.53102,18229058.95,19518,289.98391,8511943.839
2023/8/11,2023-08-11 18:00:00+00:00,29340.39,29377.6,29330.83,29376.19,417.16632,64924.97797,12247973.73,14916,174.677,5128236.688
2023/8/11,2023-08-11 19:00:00+00:00,29376.2,29416.65,29350.67,29396.76,538.62086,64365.98691,15826115.41,16325,263.72188,7749220.33
2023/8/11,2023-08-11 20:00:00+00:00,29396.76,29429,29396.76,29420.22,320.47106,64229.10033,9424810.859,11491,161.18882,4740398.19
2023/8/11,2023-08-11 21:00:00+00:00,29420.22,29444.73,29405.19,29410.05,351.52081,64347.38277,10342908.59,12277,149.97013,4412648.336
2023/8/11,2023-08-11 22:00:00+00:00,29410.04,29439.69,29404.39,29434.56,284.76462,64719.92877,8378733.815,11746,138.10203,4063592.839
2023/8/11,2023-08-11 23:00:00+00:00,29434.57,29440,29405.99,29426.03,241.13552,64756.36364,7094980.497,9607,117.49476,3456967.3
2023/8/12,2023-08-12 00:00:00+00:00,29426.02,29454.75,29406.26,29454.73,323.32863,64781.74342,9515312.37,12295,169.02666,4974783.202
2023/8/12,2023-08-12 01:00:00+00:00,29454.72,29460.73,29400.64,29405.25,449.4476,64633.35526,13225780.71,12656,160.54389,4723912.77
2023/8/12,2023-08-12 02:00:00+00:00,29405.24,29414.67,29391.45,29391.46,337.96411,64675.98023,9938903.481,10866,139.35636,4098266.552
2023/8/12,2023-08-12 03:00:00+00:00,29391.46,29405,29381.56,29402.07,470.55386,64715.89983,13830008.6,12083,210.33539,6182077.997
2023/8/12,2023-08-12 04:00:00+00:00,29402.06,29425.96,29402.06,29418.23,387.27548,64621.19912,11392314.36,11876,211.62208,6224958.322
2023/8/12,2023-08-12 05:00:00+00:00,29418.22,29419.1,29405.34,29405.34,316.42799,64625.05501,9307435.416,9208,120.49445,3544206.339
2023/8/12,2023-08-12 06:00:00+00:00,29405.34,29416.87,29384.82,29416.86,523.93067,64861.19337,15399926.07,12753,216.28397,6357488.427
2023/8/12,2023-08-12 07:00:00+00:00,29416.86,29426.68,29401.46,29421.49,483.88187,64721.70517,14233886.15,13336,245.91302,7233692.619
2023/8/12,2023-08-12 08:00:00+00:00,29421.48,29426.54,29390.57,29392.99,727.65813,64181.07709,21399941.61,15589,334.52976,9838596.188
2023/8/12,2023-08-12 09:00:00+00:00,29392.99,29419.61,29392.98,29417.61,524.58179,64000.89967,15428201.35,16713,275.10665,8090811.724
2023/8/12,2023-08-12 10:00:00+00:00,29417.6,29434.35,29417.59,29434.35,609.05488,63694.50597,17921995.05,17334,356.12027,10479017.61
2023/8/12,2023-08-12 11:00:00+00:00,29434.35,29434.35,29415.6,29429.85,328.51094,63787.24063,9666129.378,15409,145.58977,4283847.034
2023/8/12,2023-08-12 12:00:00+00:00,29429.85,29429.85,29415.55,29428.8,265.56397,63598.92141,7813951.619,13715,100.9594,2970460.932
2023/8/12,2023-08-12 13:00:00+00:00,29428.8,29428.8,29408.28,29408.8,389.4348,63725.64061,11457420.99,12469,159.2127,4684064.057
2023/8/12,2023-08-12 14:00:00+00:00,29408.81,29450,29408.8,29449.98,406.48731,63710.81932,11963729.67,14963,230.78529,6792355.07
2023/8/12,2023-08-12 15:00:00+00:00,29449.99,29458.1,29438.81,29438.81,328.85686,63848.68007,9684487.353,14735,156.43495,4606839.79
2023/8/12,2023-08-12 16:00:00+00:00,29438.81,29481.35,29438.81,29456.74,443.62077,64184.34498,13071156.53,16126,223.46691,6584086.859
2023/8/12,2023-08-12 17:00:00+00:00,29456.75,29457.56,29430.11,29430.11,289.40083,64473.59803,8522693.484,12487,114.32951,3367095.02
2023/8/12,2023-08-12 18:00:00+00:00,29430.11,29436.25,29418.54,29429.11,278.44075,64524.26139,8193668.528,13211,138.27337,4068928.835
2023/8/12,2023-08-12 19:00:00+00:00,29429.12,29429.12,29411.58,29416.16,251.98702,64154.4675,7412692.303,11576,108.06068,3178691.722
2023/8/12,2023-08-12 20:00:00+00:00,29416.17,29426.87,29416.16,29420.38,201.17155,64045.8506,5919214.46,9975,63.25112,1860998.499
2023/8/12,2023-08-12 21:00:00+00:00,29420.38,29420.39,29400,29417.38,258.03485,63854.83941,7589564.644,12063,115.24482,3389617.669
2023/8/12,2023-08-12 22:00:00+00:00,29417.38,29431.08,29417.38,29426.5,195.6522,63704.13138,5757193.38,10445,112.0426,3296878.784
2023/8/12,2023-08-12 23:00:00+00:00,29426.5,29433.16,29426.49,29430.17,180.21382,63179.12129,5303798.02,8969,75.00765,2207506.135
2023/8/13,2023-08-13 00:00:00+00:00,29430.18,29450,29425.06,29449.99,174.63804,63033.38172,5140312.591,10176,92.31659,2717380.033
2023/8/13,2023-08-13 01:00:00+00:00,29450,29452.75,29442.39,29452.75,248.58278,62986.86559,7320361.448,9537,117.31814,3454711.925
2023/8/13,2023-08-13 02:00:00+00:00,29452.75,29455.21,29446.31,29446.31,166.85566,63061.87634,4914544.948,8616,53.28815,1569541.596
2023/8/13,2023-08-13 03:00:00+00:00,29446.32,29446.32,29400,29418.56,578.61403,62968.60302,17023172.32,11758,272.86517,8027476.499
2023/8/13,2023-08-13 04:00:00+00:00,29418.56,29418.57,29384.1,29394.68,493.5418,61799.74454,14509774.85,11746,238.92093,7023825.45
2023/8/13,2023-08-13 05:00:00+00:00,29394.69,29394.69,29363,29385,447.40776,61555.10064,13145937.47,12602,168.00689,4936208.784
2023/8/13,2023-08-13 06:00:00+00:00,29384.99,29401.56,29381.56,29401.56,431.35645,60865.58005,12678668.58,12558,226.55509,6658920.81
2023/8/13,2023-08-13 07:00:00+00:00,29401.55,29407.5,29395.9,29396.36,463.80513,60220.45738,13636721.77,12416,203.03076,5969498.058
2023/8/13,2023-08-13 08:00:00+00:00,29396.37,29414.53,29391.85,29414.53,603.04251,59943.86128,17729291.75,12991,331.7287,9752903.986
2023/8/13,2023-08-13 09:00:00+00:00,29414.53,29414.53,29408,29413.7,530.61609,59695.81743,15606052.61,13402,293.58608,8634620.825
2023/8/13,2023-08-13 10:00:00+00:00,29413.7,29416.53,29403.86,29403.86,476.47436,59601.94745,14013641.37,12999,233.90272,6879252.934
2023/8/13,2023-08-13 11:00:00+00:00,29403.86,29403.87,29375.49,29383.38,244.98533,59588.05355,7200012.692,12308,103.2108,3032966.164
2023/8/13,2023-08-13 12:00:00+00:00,29383.39,29393.76,29367.89,29389.99,403.62845,59824.42953,11860154.43,15132,185.67263,5455868.372
2023/8/13,2023-08-13 13:00:00+00:00,29390,29390.01,29373.39,29375.99,398.87396,59432.77806,11719381.73,16172,172.36332,5064282.875
2023/8/13,2023-08-13 14:00:00+00:00,29376,29386.3,29371.64,29371.64,297.80113,59304.33982,8749053.724,13576,112.57223,3307348.211
2023/8/13,2023-08-13 15:00:00+00:00,29371.65,29380.26,29362,29374.2,407.67124,59085.08155,11974089.16,14767,202.20078,5938891.361
2023/8/13,2023-08-13 16:00:00+00:00,29374.19,29374.2,29328.21,29353.59,787.54732,59143.04237,23111890.68,19400,353.52598,10373914.49
2023/8/13,2023-08-13 17:00:00+00:00,29353.59,29420,29353.58,29400.02,558.33875,58957.36224,16409094.39,17006,334.8392,9839135.209
2023/8/13,2023-08-13 18:00:00+00:00,29400.02,29428.67,29396.79,29422.12,394.23418,58257.1046,11595222.21,13783,227.42103,6688749.585
2023/8/13,2023-08-13 19:00:00+00:00,29422.13,29474.65,29422.12,29442.91,661.52565,57966.62305,19479321.74,18933,383.58072,11294488.8
2023/8/13,2023-08-13 20:00:00+00:00,29442.91,29446,29420,29420.01,279.07647,58214.56158,8212521.832,13618,103.3982,3042744.94
2023/8/13,2023-08-13 21:00:00+00:00,29420.01,29427.03,29367.2,29367.2,443.37192,58679.84119,13031855.11,14743,135.76246,3990729.31
2023/8/13,2023-08-13 22:00:00+00:00,29367.2,29376.71,29272.32,29319.41,1157.16474,58447.92135,33935860.21,29341,513.93251,15070824.53
2023/8/13,2023-08-13 23:00:00+00:00,29319.42,29334.77,29298,29303.84,452.55572,58370.6409,13267687.62,14146,197.071,5777444.498
2023/8/14,2023-08-14 00:00:00+00:00,29303.85,29325.29,29250,29266,1186.71847,58130.30303,34755703.53,26301,454.45177,13310373.74
2023/8/14,2023-08-14 01:00:00+00:00,29266,29298.52,29205.15,29268,1436.19039,57674.85628,42020047.29,29414,669.56978,19589679.88
2023/8/14,2023-08-14 02:00:00+00:00,29268,29361.99,29102.45,29319.99,5252.50224,54869.13022,153545970.5,66522,2210.25443,64599931.93
2023/8/14,2023-08-14 03:00:00+00:00,29320,29429.95,29319.99,29399.91,1484.39708,54164.98522,43619973.07,30348,865.17864,25424404.45
2023/8/14,2023-08-14 04:00:00+00:00,29399.91,29450,29395.24,29413.99,935.70968,54532.99056,27532021.01,22237,470.32325,13837931.01
2023/8/14,2023-08-14 05:00:00+00:00,29413.99,29453.47,29413.99,29447.6,752.58145,55357.7408,22155267.54,16343,398.04934,11718263.04
2023/8/14,2023-08-14 06:00:00+00:00,29447.6,29469.63,29411,29419.84,513.95842,55754.12779,15126440.3,17842,212.64981,6258813.055
2023/8/14,2023-08-14 07:00:00+00:00,29419.84,29434.85,29392.6,29422.01,784.35608,56997.62176,23069853.37,18834,380.00595,11176870.91
2023/8/14,2023-08-14 08:00:00+00:00,29422.01,29495.76,29422,29426.5,1074.6589,57380.95761,31652995.35,26173,566.09937,16672992.53
2023/8/14,2023-08-14 09:00:00+00:00,29426.49,29434,29386.35,29413.99,868.8548,57327.54175,25553675.81,21127,474.08795,13942948.93
2023/8/14,2023-08-14 10:00:00+00:00,29414,29450.06,29404.15,29433.58,664.54271,57646.01464,19553109.86,18426,409.39393,12045865.13
2023/8/14,2023-08-14 11:00:00+00:00,29433.57,29433.58,29383.63,29409.99,559.49016,57449.95838,16451396.04,18549,247.79003,7286356.474
2023/8/14,2023-08-14 12:00:00+00:00,29410,29410,29348.01,29384.01,800.44143,57577.2254,23515372.96,23244,350.53048,10297847.04
2023/8/14,2023-08-14 13:00:00+00:00,29384,29400,29332.61,29384.92,860.48613,57932.51566,25266149.44,27277,410.51734,12054057.1
2023/8/14,2023-08-14 14:00:00+00:00,29384.91,29593,29384.91,29534,2836.64583,56747.29351,83695005.4,52768,1666.59216,49164388.21
2023/8/14,2023-08-14 15:00:00+00:00,29533.99,29672,29475.67,29599.99,2639.23932,58548.32094,78109118.52,52853,1335.25081,39514325.85
2023/8/14,2023-08-14 16:00:00+00:00,29600,29695.32,29599.99,29653.99,1535.29311,62782.43243,45522830.02,33600,784.21817,23251836.71
2023/8/14,2023-08-14 17:00:00+00:00,29653.99,29671.96,29480.1,29487.28,1595.00355,64904.84494,47163828.27,35243,672.69732,19891293.74
2023/8/14,2023-08-14 18:00:00+00:00,29487.29,29490,29257,29330.01,3074.89271,64591.57514,90249775.31,55308,1304.27361,38283000.21
2023/8/14,2023-08-14 19:00:00+00:00,29330.01,29392.42,29322,29360.54,655.09177,56297.16316,19232336.31,20306,334.45013,9818093.516
2023/8/14,2023-08-14 20:00:00+00:00,29360.54,29400.83,29338.12,29400.83,572.3742,55650.30177,16812499.82,16776,271.91889,7987288.556
2023/8/14,2023-08-14 21:00:00+00:00,29400.82,29408.76,29383,29405.13,335.28568,55214.81654,9854875.072,12549,108.53302,3190116.358
2023/8/14,2023-08-14 22:00:00+00:00,29405.13,29471.31,29398,29438,628.12062,55305.39453,18492722.03,17728,301.97215,8890143.453
2023/8/14,2023-08-14 23:00:00+00:00,29437.99,29441.93,29423.01,29430.93,396.28059,55427.7904,11662509.9,11824,137.30215,4040684.345
2023/8/15,2023-08-15 00:00:00+00:00,29430.92,29454.23,29404.71,29433.88,431.56592,55679.95339,12700338.72,15908,216.2596,6364321.434
2023/8/15,2023-08-15 01:00:00+00:00,29433.89,29450.1,29380,29411.07,697.22646,55983.76305,20508756.29,15653,320.74607,9435379.734
2023/8/15,2023-08-15 02:00:00+00:00,29411.08,29422.43,29374.38,29383.98,1040.76194,56170.9205,30597818.8,14563,488.55559,14362658.82
2023/8/15,2023-08-15 03:00:00+00:00,29383.98,29410,29371.99,29402.01,819.08372,56089.75418,24071406.86,14238,476.51617,14004191.63
2023/8/15,2023-08-15 04:00:00+00:00,29402,29406.01,29375.4,29378.01,883.04985,56239.97901,25952706.68,16686,383.16416,11260371.26
2023/8/15,2023-08-15 05:00:00+00:00,29378.01,29393.19,29359.67,29369.73,621.79162,56495.96427,18266596.15,15515,311.60059,9154176.127
2023/8/15,2023-08-15 06:00:00+00:00,29369.72,29385.95,29358.49,29374.1,974.02456,56833.6114,28606240.91,16458,444.91973,13066695.53
2023/8/15,2023-08-15 07:00:00+00:00,29374.11,29435.02,29351.33,29408.84,1280.44535,56644.7769,37634909.5,23324,738.49051,21707278.64
2023/8/15,2023-08-15 08:00:00+00:00,29408.83,29457.44,29401.34,29426.15,1214.13369,56496.63191,35728467.82,21335,604.54707,17789426.23
2023/8/15,2023-08-15 09:00:00+00:00,29426.15,29450.12,29406.7,29422.8,1118.65487,56758.03347,32917531.48,20809,473.4314,13931792.44
2023/8/15,2023-08-15 10:00:00+00:00,29422.79,29422.96,29398,29403.74,1030.12598,57331.47446,30297189.32,18135,486.16272,14298532.61
2023/8/15,2023-08-15 11:00:00+00:00,29403.74,29404.92,29358,29366,1227.83495,58190.24352,36084000.48,22874,576.98817,16956648.09
2023/8/15,2023-08-15 12:00:00+00:00,29365.99,29403.25,29362.97,29368.72,1043.2079,57661.30184,30647493.49,28262,435.79511,12802734.95
2023/8/15,2023-08-15 13:00:00+00:00,29368.71,29416,29366.6,29375.44,766.59335,56726.89015,22534018.31,22797,386.07805,11348589.8
2023/8/15,2023-08-15 14:00:00+00:00,29375.44,29468.75,29337.75,29455.76,1754.09258,56687.53997,51584486.29,32547,803.32788,23631902.51
2023/8/15,2023-08-15 15:00:00+00:00,29455.76,29499.26,29315,29332.66,1953.88178,58418.51175,57409060.25,37653,898.35894,26396163.94
2023/8/15,2023-08-15 16:00:00+00:00,29332.67,29369.23,29260,29282.82,1810.43176,58055.76176,53065524.95,32252,738.7832,21658057.93
2023/8/15,2023-08-15 17:00:00+00:00,29282.82,29335.84,29278.01,29335.83,629.41216,56880.57057,18447060.52,18580,314.98019,9230922.731
2023/8/15,2023-08-15 18:00:00+00:00,29335.83,29348.11,29302.66,29323,888.53287,56005.19782,26058601.68,20617,392.90439,11522692.89
2023/8/15,2023-08-15 19:00:00+00:00,29323.01,29323.01,29059.6,29181.73,4447.56122,55691.4687,129708002.8,97603,1907.49051,55623588.85
2023/8/15,2023-08-15 20:00:00+00:00,29181.73,29234.51,29135.81,29199,1298.33659,52117.27314,37913039.69,32989,657.57564,19201635.96
2023/8/15,2023-08-15 21:00:00+00:00,29198.99,29243.08,29178.62,29229.94,589.20548,52167.80376,17214046.93,19926,274.91982,8031174.227
2023/8/15,2023-08-15 22:00:00+00:00,29229.93,29239.79,29182.1,29183.62,507.54341,52238.26087,14827583.67,16451,181.23191,5294870.648
2023/8/15,2023-08-15 23:00:00+00:00,29183.61,29217.94,29176,29200,476.3789,52538.43994,13909075.72,15987,238.81209,6972398.285
2023/8/16,2023-08-16 00:00:00+00:00,29200.01,29259.85,29196.21,29224.37,638.93134,52064.42211,18670086.81,19814,310.42592,9071799.52
2023/8/16,2023-08-16 01:00:00+00:00,29224.37,29249.02,29184.96,29245.47,955.88997,51779.42246,27930383.93,20659,415.09007,12128436.54
2023/8/16,2023-08-16 02:00:00+00:00,29245.46,29257.46,29223.39,29255.14,1199.36652,51666.24545,35071853.54,20460,638.88759,18681411.47
2023/8/16,2023-08-16 03:00:00+00:00,29255.14,29255.14,29223.16,29228.51,794.90806,51443.48299,23240329.81,15307,347.89101,10170608.58
2023/8/16,2023-08-16 04:00:00+00:00,29228.51,29235.54,29204.67,29208.37,1056.58733,51779.12073,30874415.3,16984,502.07662,14670398.5
2023/8/16,2023-08-16 05:00:00+00:00,29208.36,29209.24,29138.16,29142.23,999.30146,52816.40661,29153813.6,23487,404.57282,11802508.56
2023/8/16,2023-08-16 06:00:00+00:00,29142.24,29195.87,29111,29193.23,1247.19756,53081.51654,36375180.52,25527,612.17017,17853871.19
2023/8/16,2023-08-16 07:00:00+00:00,29193.22,29213.12,29177.18,29197.67,988.9809,52250.06763,28877296.81,19237,475.82838,13893921.56
2023/8/16,2023-08-16 08:00:00+00:00,29197.67,29216.46,29161.69,29179.96,1203.33977,52168.33483,35118960.11,21616,524.07642,15295153.64
2023/8/16,2023-08-16 09:00:00+00:00,29179.95,29179.96,29100,29167.59,1583.01933,52276.40576,46149111.14,29814,571.68192,16665383.59
2023/8/16,2023-08-16 10:00:00+00:00,29167.6,29206.61,29164.65,29197.33,603.02983,52558.00542,17603066.74,18392,303.11584,8848077.42
2023/8/16,2023-08-16 11:00:00+00:00,29197.34,29198,29147.94,29164.67,867.58935,52355.21387,25309969.91,20402,373.32691,10890727.9
2023/8/16,2023-08-16 12:00:00+00:00,29164.67,29211.34,29047.09,29160,2143.21439,52680.35199,62442542.06,49960,1004.08503,29253382.99
2023/8/16,2023-08-16 13:00:00+00:00,29159.99,29177.69,29073.6,29088.62,1477.44199,52650.71011,43026290.37,40784,667.94953,19451125.1
2023/8/16,2023-08-16 14:00:00+00:00,29088.62,29165,29050.47,29159.91,1042.06759,52886.21622,30345444.76,32050,519.19546,15119775.28
2023/8/16,2023-08-16 15:00:00+00:00,29159.92,29184.31,29100.39,29106.55,969.73438,52892.59892,28270685.29,28850,429.34825,12517347.47
2023/8/16,2023-08-16 16:00:00+00:00,29106.55,29107.75,28956,29086.52,3244.53118,53702.07401,94147976.09,65312,1335.54478,38757157.21
2023/8/16,2023-08-16 17:00:00+00:00,29086.53,29169.35,29051.09,29168,1367.0096,51628.01675,39798896.91,36014,703.73482,20488959.62
2023/8/16,2023-08-16 18:00:00+00:00,29168,29235,29108.74,29172,1294.09391,52796.58131,37767365.62,36734,659.68787,19252383.11
2023/8/16,2023-08-16 19:00:00+00:00,29171.99,29172,29106.01,29111.7,874.24583,52920.84049,25475467.08,23931,434.6117,12664856.05
2023/8/16,2023-08-16 20:00:00+00:00,29111.69,29139.99,28840.9,28974.01,3851.94594,52816.39729,111594875.4,79106,1597.70469,46281909.35
2023/8/16,2023-08-16 21:00:00+00:00,28974.01,28974.01,28866.76,28929.63,1523.77761,50322.12538,44062237.85,46483,715.63085,20692378.06
2023/8/16,2023-08-16 22:00:00+00:00,28929.63,28977.77,28908,28910,813.14184,49873.57204,23532727.74,24542,365.98925,10592141.23
2023/8/16,2023-08-16 23:00:00+00:00,28910.01,28910.01,28723.08,28730.51,2257.35286,49278.87158,65031769.68,52563,849.23463,24466682.52
2023/8/17,2023-08-17 00:00:00+00:00,28730.51,28783.48,28342,28580.85,6059.0754,47586.91054,173051016.4,116583,2546.31817,72742388.52
2023/8/17,2023-08-17 01:00:00+00:00,28580.84,28635.93,28540,28632.69,1866.66188,45491.38218,53369871.95,42718,892.46462,25516817.15
2023/8/17,2023-08-17 02:00:00+00:00,28632.7,28647.7,28570.92,28584.35,1104.60966,44834.43796,31591996.11,26024,510.98615,14615372.68
2023/8/17,2023-08-17 03:00:00+00:00,28584.35,28698.01,28578.01,28657.31,1108.79301,44726.11347,31758024.86,26909,649.66637,18605526.66
2023/8/17,2023-08-17 04:00:00+00:00,28657.3,28706.31,28612.54,28649.99,987.47762,43873.1573,28293539.37,23839,493.20461,14133425.86
2023/8/17,2023-08-17 05:00:00+00:00,28649.99,28679.65,28633.77,28679.64,569.111,44261.65972,16306407.52,19802,291.82251,8361301.689
2023/8/17,2023-08-17 06:00:00+00:00,28679.65,28697.6,28655.92,28690.22,825.95821,44151.00226,23687493.19,23068,428.54695,12290474.43
2023/8/17,2023-08-17 07:00:00+00:00,28690.21,28690.22,28601.87,28621.99,1447.22509,44190.54846,41433621.01,26820,534.23478,15292573.66
2023/8/17,2023-08-17 08:00:00+00:00,28622,28635.3,28546.89,28554.01,1544.71009,44981.71941,44160226.19,29782,560.28127,16018473.89
2023/8/17,2023-08-17 09:00:00+00:00,28554.01,28620,28517.45,28593.12,1400.0473,46091.3769,40009937.44,30979,742.82341,21228436.85
2023/8/17,2023-08-17 10:00:00+00:00,28593.12,28610.07,28496.47,28540,1471.68509,45671.07651,42032589.77,32756,578.81125,16533929.72
2023/8/17,2023-08-17 11:00:00+00:00,28540,28567.08,28483.89,28545.11,1345.70607,45952.91345,38388823.42,32039,566.58033,16162368.38
2023/8/17,2023-08-17 12:00:00+00:00,28545.1,28573.55,28435.26,28496.41,2261.61697,46421.93098,64482176.59,49149,906.81442,25855176.94
2023/8/17,2023-08-17 13:00:00+00:00,28496.4,28545,28381,28400,2418.99821,46434.71749,68832769.82,56808,1041.45542,29635826.8
2023/8/17,2023-08-17 14:00:00+00:00,28400,28460.01,28320.11,28394.34,3073.27676,46853.08527,87228759.81,72789,1598.38902,45368666.58
2023/8/17,2023-08-17 15:00:00+00:00,28394.34,28500.6,27888,27934.02,11366.09551,45910.27132,320039319.7,179711,5017.11992,141295820.3
2023/8/17,2023-08-17 16:00:00+00:00,27934.02,28089.78,27700,27937.35,8996.81629,43768.38482,250828321.7,140812,4157.69667,115915619.1
2023/8/17,2023-08-17 17:00:00+00:00,27937.36,28040,27936.65,27974,2158.21248,42294.07989,60413306.53,43898,1057.98627,29615688.34
2023/8/17,2023-08-17 18:00:00+00:00,27973.99,28025.08,27864.74,27879.97,1888.68153,42533.18328,52755202.23,38568,860.62464,24038710.51
2023/8/17,2023-08-17 19:00:00+00:00,27879.98,27975.59,27858.07,27894.01,1445.5847,43356.83925,40375253.27,32598,631.84049,17646767.93
2023/8/17,2023-08-17 20:00:00+00:00,27894,27920.23,27530,27679.57,4018.07664,42174.32471,111324542.5,73673,1805.8367,50029366.38
2023/8/17,2023-08-17 21:00:00+00:00,27679.56,27737.83,25166,26253.92,17548.88268,40562.75226,462789901.4,416664,7776.76088,204474564.2
2023/8/17,2023-08-17 22:00:00+00:00,26253.93,27150,25950,26801.29,16413.95017,50118.35897,433306456.8,283039,9082.75247,239801435.4
2023/8/17,2023-08-17 23:00:00+00:00,26801.3,27000,26458.67,26623.41,8950.28797,46608.65646,239361716.7,157549,4762.97739,127375231.4
2023/8/18,2023-08-18 00:00:00+00:00,26623.41,26832.6,26593.86,26737.3,4030.34231,46915.36018,107693534,90193,2212.46629,59113243.11
2023/8/18,2023-08-18 01:00:00+00:00,26737.3,26759.96,26564,26613.49,2655.82069,47102.24115,70717877.44,52336,1362.18593,36267253.17
2023/8/18,2023-08-18 02:00:00+00:00,26613.49,26684.64,26466,26482.13,2409.52862,48453.81768,64054731.64,48684,1165.98395,30998153.88
2023/8/18,2023-08-18 03:00:00+00:00,26482.13,26517.8,26321.18,26398,2651.58892,49784.06415,70090067.68,56231,1271.92882,33620850.41
2023/8/18,2023-08-18 04:00:00+00:00,26397.99,26439.58,26157.71,26267.94,3961.36998,50953.02911,104041290.1,78714,1971.98813,51794706.02
2023/8/18,2023-08-18 05:00:00+00:00,26267.93,26534.97,26262.47,26443.76,2982.59737,51545.90817,78745699.67,64173,1562.37165,41242913.14
2023/8/18,2023-08-18 06:00:00+00:00,26443.75,26610,26443.75,26502.66,3344.31935,48268.88889,88744630.02,67191,1586.18828,42089997.02
2023/8/18,2023-08-18 07:00:00+00:00,26502.67,26527.45,26423,26429.99,3091.00241,47045.24007,81808092.61,55198,1594.20466,42189771.45
2023/8/18,2023-08-18 08:00:00+00:00,26430,26595.47,26420.96,26591.69,2421.98465,47923.51966,64157813.41,49937,1196.68872,31704606.28
